NO,Season,NumGame,Team,Result,Rank,1Q,2Q,3Q,4Q,TotScore,2ptS,2ptA,2ptRatio,3ptS,3ptA,3ptRatio,FTS,FTA,FTRatio,RB,AS,ST,BL,FO,FB,TO,PPS,GD,FBP,POT,SCP,BP,MCP,MLM,TL,OFFRTG,DEFRTG,NETRTG,EFGRatio,TSRatio,ASTRatio,ASTTO,ASTRat,OREBRatio,DREBRatio,REBRatio,PACE,TOVRatio,POSS
1148,1920,34,Busan,win,4,23,19,21,21,84,18,37,48.6,12,26,46.2,12,22,54.5,37,20,5,1,19,8,17,16,3,16,10,19,40,9,3,322,109.5,111.6,-2,57.1,57.8,66.7,1.2,18.2,41.9,77.4,59.7,73,19,73
1149,1920,35,Wonju,win,2,15,20,19,23,77,29,55,52.7,4,16,25,7,10,70,39,16,9,2,14,4,11,20,1,8,18,15,30,13,14,1421,98.2,82.5,15.8,49.3,51.1,48.5,1.5,15.6,22.9,72.1,50,76.1,12.7,76.1
1150,1920,35,Ulsan,lose,8,17,17,16,13,63,16,42,38.1,9,25,36,4,10,40,39,19,6,0,17,3,17,8,1,7,9,14,23,7,9,718,82.5,98.2,-15.8,44,44.1,76,1.1,17.7,27.9,77.1,50,76.1,19.2,76.1
1151,1920,36,Goyang,lose,10,8,17,19,25,69,21,40,52.5,5,20,25,12,19,63.2,29,10,4,1,25,3,8,15,2,8,10,7,28,8,0,0,99.5,111.7,-12.2,47.5,50.5,38.5,1.3,11.6,25,68.8,48.3,66.1,10.5,66.1
1152,1920,36,Busan,win,4,20,19,19,16,74,23,37,62.2,5,20,25,13,21,61.9,31,17,4,1,17,5,10,21,3,10,12,18,14,10,23,2348,111.7,99.5,12.2,53.5,55.9,60.7,1.7,18.2,31.3,75,51.7,66.1,13.1,66.1
1153,1920,37,SK,win,1,21,14,19,20,74,22,47,46.8,7,21,33.3,9,14,64.3,44,20,10,3,14,5,15,21,2,10,11,11,32,12,18,2094,94.7,76.6,18.1,47.8,49.9,69,1.3,18.3,30.6,70.2,53,75,16.8,75
1154,1920,37,Samsung,lose,7,10,20,22,6,58,15,39,38.5,7,30,23.3,7,13,53.8,39,13,11,2,18,4,15,11,0,9,12,22,30,8,4,280,76.6,94.7,-18.1,37,38.8,59.1,0.9,12.7,29.8,69.4,47,75,16.7,75
1155,1920,38,Suwon,win,6,20,26,29,18,93,21,39,53.8,11,33,33.3,18,24,75,41,21,12,4,19,4,15,18,2,7,12,15,47,9,30,2030,107.4,88.9,18.5,52.1,56.3,65.6,1.4,17.7,31.4,68.2,51.9,82.1,15.4,82.1
1156,1920,38,Anyang,lose,3,16,16,13,29,74,23,47,48.9,4,25,16,16,21,76.2,38,11,8,3,21,5,16,21,1,11,15,16,49,6,5,359,88.9,107.4,-18.5,40.3,45.5,40.7,0.7,10.2,31.8,68.6,48.1,82.1,16.5,82.1
1157,1920,39,Daegu,win,5,25,19,13,22,79,19,34,55.9,9,26,34.6,14,24,58.3,39,20,9,1,17,6,11,15,1,9,15,14,15,11,12,1613,108.9,95.3,13.6,54.2,56,71.4,1.8,19.7,25,71.4,50,72.9,13.5,72.9
1158,1920,39,Wonju,lose,2,16,25,19,11,71,24,49,49,6,22,27.3,5,8,62.5,39,13,7,3,21,3,12,21,2,6,8,17,35,13,7,510,95.3,108.9,-13.6,46.5,47.6,43.3,1.1,13.1,28.6,75,50,72.9,13.9,72.9
1159,1920,40,Changwon,lose,9,13,16,13,18,60,15,27,55.6,4,25,16,18,22,81.8,30,12,8,2,18,1,14,13,2,2,4,10,10,6,3,138,87.4,109,-21.6,40.4,48.6,63.2,0.9,13.7,22.6,69.7,46.9,66.7,18.5,66.7
1160,1920,40,Busan,win,4,16,23,18,17,74,19,38,50,8,22,36.4,12,18,66.7,34,19,9,3,22,2,10,16,1,2,12,8,32,10,17,2194,109,87.4,21.6,51.7,54.5,70.4,1.9,19.6,30.3,77.4,53.1,66.7,12.8,66.7
1161,1920,41,Ulsan,lose,8,18,15,21,21,75,25,49,51,5,15,33.3,10,18,55.6,32,24,6,1,14,6,9,19,0,12,12,12,41,7,6,909,107.3,115.5,-8.3,50.8,52.1,80,2.7,22.9,28.2,70,46.4,70,11.1,70
1162,1920,41,Suwon,win,6,18,18,18,29,83,23,40,57.5,9,24,37.5,10,11,90.9,37,15,2,1,18,2,12,12,1,3,6,11,19,9,8,1067,115.5,107.3,8.3,57,60.3,46.9,1.3,15.7,30,71.8,53.6,70,14.8,70
1163,1920,42,Goyang,win,10,23,27,23,19,92,22,42,52.4,12,22,54.5,12,13,92.3,38,23,8,3,20,5,18,16,0,11,16,12,25,12,32,1910,112.6,91.9,20.7,62.5,66,67.6,1.3,20.8,23.1,78,56.7,80.5,20.5,80.5
1164,1920,42,Samsung,lose,7,22,7,14,33,76,18,33,54.5,8,34,23.5,16,22,72.7,29,15,8,2,19,6,15,15,0,12,17,12,40,11,9,410,91.9,112.6,-20.7,44.8,49.6,57.7,1,14.1,22,76.9,43.3,80.5,16.4,80.5
1165,1920,43,Goyang,lose,10,15,22,14,21,72,21,46,45.7,7,22,31.8,9,14,64.3,41,19,9,2,24,6,13,18,0,11,9,13,37,7,5,493,99.8,102.8,-3,46.3,48.5,67.9,1.5,17.9,36.6,72.2,53.2,72.7,14.9,72.7
1166,1920,43,Daegu,win,5,16,25,19,19,79,13,31,41.9,12,32,37.5,17,27,63,36,13,12,2,18,5,12,11,1,10,15,15,48,6,12,1549,102.8,99.8,3,49.2,52.8,52,1.1,13,27.8,63.4,46.8,72.7,13.8,72.7
1167,1920,44,Ulsan,lose,8,18,12,27,9,66,17,37,45.9,9,25,36,5,8,62.5,40,14,5,0,18,1,17,10,0,3,3,13,53,10,2,25,91,108.4,-17.4,49.2,50.4,53.8,0.8,14.5,27.8,71.4,51.3,70.8,20.6,70.8
1168,1920,44,Anyang,win,3,23,15,21,18,77,24,54,44.4,6,16,37.5,11,16,68.8,38,13,9,1,14,4,6,21,3,8,21,19,17,9,13,2218,108.4,91,17.4,47.1,50,43.3,2.2,13.5,28.6,72.2,48.7,70.8,7.2,70.8
1169,1920,45,Wonju,win,2,20,21,23,18,89,19,37,51.4,10,21,47.6,21,25,84,36,19,11,1,15,7,20,14,0,15,12,10,42,7,6,469,106,98,8,58.6,64.5,65.5,1,17.6,16.7,75.6,50.7,82.9,22.5,82.9
1170,1920,45,Changwon,lose,9,20,25,19,18,83,19,42,45.2,12,32,37.5,9,13,69.2,35,13,12,0,23,3,15,12,2,6,14,16,48,8,7,1773,98,106,-8,50,52.1,41.9,0.9,12.1,24.4,83.3,49.3,82.9,15.8,82.9
1171,1920,46,Daegu,win,5,20,19,22,20,81,19,41,46.3,9,24,37.5,16,20,80,38,21,6,1,19,4,7,15,1,9,7,10,26,8,15,2262,117.7,101.6,16.1,50,54.9,75,3,20.6,31.6,81.3,54.3,69.6,8.7,69.6
1172,1920,46,Busan,lose,4,9,24,19,22,74,23,38,60.5,5,21,23.8,13,20,65,32,20,4,0,16,6,11,19,1,12,13,14,28,7,0,0,101.6,117.7,-16.1,51.7,54.6,71.4,1.8,20.2,18.8,68.4,45.7,69.6,14,69.6
1173,1920,47,Changwon,win,9,10,26,18,22,76,20,41,48.8,8,23,34.8,12,15,80,35,10,6,1,22,1,9,18,0,1,8,19,38,8,5,298,112.4,107.4,5,50,53.8,35.7,1.1,11.2,35.3,74.2,53.8,65.2,11.3,65.2
1174,1920,47,Anyang,lose,3,21,20,15,15,71,22,34,64.7,5,23,21.7,12,23,52.2,30,12,7,5,15,2,7,17,1,2,10,7,16,11,15,1804,107.4,112.4,-5,51.8,52.9,44.4,1.7,13.9,25.8,64.7,46.2,65.2,9.4,65.2
1175,1920,48,Samsung,win,7,11,20,32,23,100,27,50,54,8,25,32,22,26,84.6,35,25,12,1,23,7,14,21,2,15,20,11,30,9,10,861,109.4,96.3,13,52,57.8,71.4,1.8,19.9,23.7,74.3,47.9,90.2,13.9,90.2
1176,1920,48,Wonju,lose,2,21,21,20,24,90,24,46,52.2,7,22,31.8,21,26,80.8,38,22,9,7,23,12,23,23,3,27,19,8,35,9,14,1618,96.3,109.4,-13,50.7,56.6,71,1,17.7,25.7,76.3,52.1,90.2,22.5,90.2
1177,1920,49,SK,win,1,21,25,18,27,91,32,63,50.8,7,15,46.7,6,7,85.7,43,17,5,2,11,6,10,27,2,12,8,16,56,13,17,1780,122.8,119.9,2.9,54.5,56.1,43.6,1.7,15.7,45.9,81.3,62.3,71.3,11,71.3
1178,1920,49,Ulsan,lose,8,20,13,29,24,86,18,35,51.4,13,27,48.1,11,13,84.6,26,19,9,3,13,8,10,14,0,16,16,12,26,10,8,397,119.9,122.8,-2.9,60.5,63.5,61.3,1.9,19.6,18.8,54.1,37.7,71.3,12.9,71.3
1179,1920,50,Daegu,win,5,20,25,13,27,85,20,37,54.1,9,26,34.6,18,30,60,34,11,7,2,15,1,6,16,0,2,6,20,47,8,7,370,121.1,116.6,4.5,53.2,55.8,37.9,1.8,11.8,31.6,66.7,47.9,68.6,7.3,68.6
1180,1920,50,Changwon,lose,9,26,25,12,18,81,25,45,55.6,6,20,30,13,17,76.5,37,18,4,2,23,1,8,18,0,2,8,18,40,9,11,1892,116.6,121.1,-4.5,52.3,55.9,58.1,2.3,18.3,33.3,68.4,52.1,68.6,9.9,68.6
1181,1920,51,Busan,win,4,26,20,12,15,73,33,54,61.1,1,17,5.9,4,6,66.7,40,20,5,5,17,4,10,25,1,8,6,19,34,10,16,2194,109.5,100.7,8.8,48.6,49.6,58.8,2,19.3,51.5,62.2,57.1,63.3,12,63.3
1182,1920,51,Suwon,lose,6,20,15,11,21,67,24,52,46.2,5,18,27.8,4,8,50,30,15,4,5,14,4,7,20,0,8,6,11,10,6,2,129,100.7,109.5,-8.8,45,45.6,51.7,2.1,15.7,37.8,48.5,42.9,63.3,8.7,63.3
1183,1920,52,Anyang,win,3,25,24,32,16,97,26,50,52,10,23,43.5,15,21,71.4,38,21,13,1,23,9,10,24,1,17,14,25,27,13,11,683,120.9,108.9,12,56.2,59,58.3,2.1,18.5,31.6,89.7,56.7,79.7,10.8,79.7
1184,1920,52,SK,lose,1,32,23,17,16,88,31,44,70.5,6,15,40,8,20,40,29,22,8,3,21,10,16,24,1,19,10,1,53,8,10,1626,108.9,120.9,-12,67.8,64.9,59.5,1.4,20.8,10.3,68.4,43.3,79.7,19.1,79.7
1185,1920,53,Samsung,win,7,19,16,20,27,82,19,31,61.3,6,21,28.6,26,32,81.3,23,23,9,1,18,6,12,15,0,11,20,4,8,9,8,1611,112.2,100.4,11.8,53.8,62,92,1.9,22.8,20,56.3,40.4,70.9,15.4,70.9
1186,1920,53,Goyang,lose,10,12,21,29,12,74,28,47,59.6,3,19,15.8,9,13,69.2,34,18,4,0,26,6,16,21,2,11,12,10,37,7,8,635,100.4,112.2,-11.8,49.2,51.6,58.1,1.1,17,43.8,80,59.6,70.9,18.2,70.9
1187,1920,54,Samsung,lose,7,21,12,21,17,71,23,46,50,6,28,21.4,7,11,63.6,39,16,9,2,16,6,9,19,2,13,16,9,29,8,4,524,92.4,99,-6.6,43.2,45,55.2,1.8,15.4,25,71.8,47,74.4,10.2,74.4
1188,1920,54,SK,win,1,24,15,15,20,74,21,44,47.7,7,23,30.4,11,13,84.6,44,18,5,2,15,4,13,19,0,7,9,18,43,8,9,1565,99,92.4,6.6,47,50.9,64.3,1.4,17.4,28.2,75,53,74.4,15.2,74.4
1189,1920,55,Suwon,lose,6,23,22,11,15,71,16,35,45.7,11,35,31.4,6,10,60,37,15,3,2,20,1,10,14,4,2,9,11,32,9,9,1506,99.4,110.1,-10.7,46.4,47.7,55.6,1.5,15.1,33.3,72.7,51.4,70.5,11.8,70.5
1190,1920,55,Changwon,win,9,19,23,19,21,82,21,48,43.8,10,19,52.6,10,17,58.8,35,16,6,1,18,3,9,13,1,6,7,10,34,15,12,731,110.1,99.4,10.7,53.7,55,51.6,1.8,16.1,27.3,66.7,48.6,70.5,10.8,70.5
1191,1920,56,Daegu,lose,5,19,10,12,18,59,16,38,42.1,8,28,28.6,3,8,37.5,32,15,6,2,14,2,10,10,0,4,5,3,33,7,4,109,84.9,116.2,-31.3,42.4,42.4,62.5,1.5,15.9,22.7,57.9,39,67.5,12.6,67.5
1192,1920,56,Ulsan,win,8,24,17,19,20,80,19,43,44.2,11,28,39.3,9,11,81.8,50,22,7,2,15,3,9,12,1,6,12,25,18,13,21,2248,116.2,84.9,31.3,50,52.7,73.3,2.4,20.6,42.1,77.3,61,67.5,10.6,67.5
1193,1920,57,Changwon,lose,9,26,13,12,14,65,21,41,51.2,4,19,21.1,11,12,91.7,35,16,4,0,17,3,13,13,0,6,8,22,9,9,14,1267,102.7,123.6,-20.9,45,49.8,64,1.2,17,48.4,76.9,61.4,60,16.6,60
1194,1920,57,Samsung,win,7,15,20,26,15,76,13,27,48.1,12,24,50,14,17,82.4,22,14,10,2,20,3,9,11,0,7,21,8,41,8,12,1002,123.6,102.7,20.9,60.8,65,56,1.6,17.2,23.1,51.6,38.6,60,13.3,60
1195,1920,58,SK,win,1,11,23,23,23,80,23,43,53.5,7,25,28,13,18,72.2,39,20,3,1,12,2,3,20,1,4,7,13,32,15,19,1350,112.8,90.9,21.9,49.3,52.7,66.7,6.7,20.2,24.2,77.5,53.4,68.4,3.8,68.4
1196,1920,58,Daegu,lose,5,19,12,17,15,63,21,38,55.3,5,27,18.5,6,12,50,34,15,2,2,17,3,8,14,0,6,4,15,25,7,9,938,90.9,112.8,-21.9,43.8,44.8,57.7,1.9,16.1,22.5,75.8,46.6,68.4,10.2,68.4
1197,1920,59,Suwon,lose,6,26,30,30,19,105,28,49,57.1,9,21,42.9,22,28,78.6,28,16,3,2,15,6,5,25,0,13,8,11,48,15,18,2138,135.8,147.6,-11.8,59.3,63.8,43.2,3.2,15.5,31.3,54.5,43.1,73.1,5.7,73.1
1198,1920,59,Ulsan,win,8,25,23,30,30,108,29,47,61.7,13,29,44.8,11,14,78.6,37,27,2,2,21,7,6,23,1,15,7,12,33,8,4,152,147.6,135.8,11.8,63.8,65.7,64.3,4.5,23.4,45.5,68.8,56.9,73.1,6.8,73.1
1199,1920,60,Wonju,lose,2,15,18,18,12,63,18,41,43.9,4,24,16.7,15,19,78.9,44,10,9,8,19,8,17,14,0,17,9,6,29,5,2,42,83.6,90.7,-7.1,36.9,42.9,45.5,0.6,10,37.5,74.4,55.7,74.4,18.8,74.4
1200,1920,60,Goyang,win,10,21,21,19,10,71,21,45,46.7,5,21,23.8,14,21,66.7,35,18,11,2,19,1,13,14,1,2,13,11,16,9,15,2329,90.7,83.6,7.1,43.2,47.2,69.2,1.4,16.9,25.6,62.5,44.3,74.4,14.7,74.4
1201,1920,61,SK,win,1,11,25,18,11,79,27,55,49.1,6,22,27.3,7,14,50,37,15,11,1,17,3,9,26,2,6,20,6,34,8,11,1260,97.3,94.5,2.8,46.8,47.5,45.5,1.7,14,25,68.4,45.1,78.4,9.8,78.4
1202,1920,61,Busan,lose,4,17,15,17,16,74,25,50,50,6,19,31.6,6,12,50,45,17,5,3,21,4,16,19,1,9,12,20,31,8,8,1326,94.5,97.3,-2.8,49.3,49.8,54.8,1.1,15.8,31.6,75,54.9,78.4,17.7,78.4
1203,1920,62,Daegu,win,5,20,28,22,21,91,31,53,58.5,6,17,35.3,11,13,84.6,29,23,9,1,20,8,5,23,0,16,23,8,68,8,23,2219,120.2,91.6,28.6,57.1,60.1,62.2,4.6,22.2,16.1,72.7,45.3,74.4,6.2,74.4
1204,1920,62,Suwon,lose,6,16,15,18,21,70,22,35,62.9,6,30,20,8,10,80,35,14,3,3,12,1,16,19,0,2,4,20,29,6,2,23,91.6,120.2,-28.6,47.7,50.4,50,0.9,14.1,27.3,83.9,54.7,74.4,18.7,74.4
1205,1920,63,Wonju,lose,2,19,12,22,12,65,19,45,42.2,9,28,32.1,0,2,0,41,19,5,4,19,3,12,15,2,7,12,6,26,7,9,360,90.4,103.7,-13.3,44.5,44,67.9,1.6,18.1,32.6,75,51.9,69,14,69
1206,1920,63,Ulsan,win,8,23,20,19,10,72,17,39,43.6,10,26,38.5,8,10,80,38,14,9,5,15,3,9,13,0,6,4,11,25,12,14,1946,103.7,90.4,13.3,49.2,51.9,51.9,1.6,15.2,25,67.4,48.1,69,11.5,69
1207,1920,64,Anyang,win,3,24,21,21,15,81,22,37,59.5,8,25,32,13,21,61.9,36,18,14,2,18,6,17,22,0,12,16,16,38,9,29,2325,104.9,82,22.9,54.8,56.9,60,1.1,16.9,32.4,83.3,56.3,76.3,19.3,76.3
1208,1920,64,Goyang,lose,10,19,8,17,20,64,18,35,51.4,5,22,22.7,13,16,81.3,28,14,10,2,22,5,19,15,1,11,16,2,28,7,1,16,82,104.9,-22.9,44.7,50,60.9,0.7,14.4,16.7,67.6,43.8,76.3,22.9,76.3
1209,1920,65,Busan,lose,4,16,21,23,17,77,22,42,52.4,8,30,26.7,9,11,81.8,37,11,9,2,15,3,12,17,1,6,11,14,30,8,6,1208,98.9,101.9,-2.9,47.2,50.1,36.7,0.9,11,29.7,66.7,48.7,76.5,13.5,76.5
1210,1920,65,Wonju,win,2,17,21,19,24,81,22,41,53.7,11,32,34.4,4,8,50,39,19,11,3,15,5,16,17,0,10,10,19,26,7,6,743,101.9,98.9,2.9,52.7,52.9,57.6,1.2,17,33.3,70.3,51.3,76.5,17.3,76.5
1211,1920,66,Samsung,win,7,22,18,17,11,68,21,41,51.2,6,23,26.1,8,14,57.1,33,14,13,4,14,4,15,18,1,8,23,8,17,9,18,2134,87,73.9,13.1,46.9,48.5,51.9,0.9,14.1,21.9,74.3,49.3,76.1,17.6,76.1
1212,1920,66,Anyang,lose,3,13,16,14,15,58,24,47,51.1,2,19,10.5,4,8,50,34,13,10,0,16,5,18,21,0,10,11,11,12,6,3,130,73.9,87,-13.1,40.9,41.7,50,0.7,12.9,25.7,78.1,50.7,76.1,20.6,76.1
1213,1920,67,Ulsan,lose,8,23,19,21,13,76,22,45,48.9,8,22,36.4,8,13,61.5,31,20,7,2,22,3,13,18,0,6,9,14,26,7,10,1711,103.1,118.8,-15.8,50.7,52.3,66.7,1.5,18.9,32.4,63.3,46.3,70.9,15.2,70.9
1214,1920,67,Changwon,win,9,18,19,26,21,84,28,48,58.3,4,13,30.8,16,22,72.7,36,17,5,1,19,2,11,24,1,5,17,15,33,7,8,560,118.8,103.1,15.8,55.7,59.4,53.1,1.5,17.2,36.7,67.6,53.7,70.9,13.5,70.9
1215,1920,68,Wonju,lose,2,22,21,23,11,77,11,32,34.4,11,33,33.3,22,31,71,43,12,7,2,24,4,15,9,0,9,13,13,49,9,7,1366,95.5,95.2,0.3,42.3,49,54.5,0.8,11.4,31.7,81.1,55.1,78.8,16,78.8
1216,1920,68,Anyang,win,3,28,14,17,19,78,22,42,52.4,4,23,17.4,22,34,64.7,35,10,10,3,25,2,9,18,1,4,14,15,19,10,13,901,95.2,95.5,-0.3,43.1,48.8,38.5,1.1,10.1,18.9,68.3,44.9,78.8,10.1,78.8
1217,1920,69,Samsung,win,7,20,23,25,16,84,26,46,56.5,6,23,26.1,14,19,73.7,33,20,9,2,16,4,11,26,1,8,12,23,15,11,7,1246,107.2,100.9,6.3,50.7,54.3,62.5,1.8,18.5,27,67.6,46.5,75.6,12.4,75.6
1218,1920,69,Daegu,lose,5,18,24,19,16,77,31,52,59.6,2,17,11.8,9,12,75,38,21,7,1,19,8,13,25,2,16,9,15,45,11,11,891,100.9,107.2,-6.3,49.3,51.8,63.6,1.6,19.4,32.4,73,53.5,75.6,14.9,75.6
1219,1920,70,Changwon,lose,9,18,18,20,13,80,21,45,46.7,8,20,40,14,21,66.7,39,17,4,1,23,2,12,19,2,5,7,14,21,7,3,444,106.3,102.5,3.8,50.8,53.9,58.6,1.4,16.5,29.7,77.8,53.4,75.2,13.9,75.2
1220,1920,70,Goyang,win,10,20,17,17,15,81,20,46,43.5,7,21,33.3,20,25,80,34,14,5,3,21,2,9,17,3,5,19,13,13,7,8,1846,102.5,106.3,-3.8,45.5,51.9,51.9,1.6,13.9,22.2,70.3,46.6,75.2,10.3,75.2
1221,1920,71,Ulsan,lose,8,26,19,19,12,76,23,51,45.1,7,22,31.8,9,15,60,31,16,12,1,11,5,9,16,0,12,16,12,24,12,15,2249,97.9,101.6,-3.7,45.9,47.7,53.3,1.8,15.3,26.8,71.4,44.9,75.5,10.2,75.5
1222,1920,71,Busan,win,4,16,16,30,17,79,31,51,60.8,3,15,20,8,13,61.5,38,19,6,5,18,9,14,27,0,17,3,17,67,7,3,128,101.6,97.9,3.7,53.8,55.1,55.9,1.4,18.1,28.6,73.2,55.1,75.5,16.3,75.5
1223,1920,72,Wonju,win,2,18,18,25,22,83,19,39,48.7,8,19,42.1,21,24,87.5,37,19,7,4,17,7,12,16,0,14,7,13,57,9,8,1084,111.3,99.9,11.4,53.4,60.5,70.4,1.6,19.1,20,68.9,49.3,74.1,14.9,74.1
1224,1920,72,SK,lose,1,21,14,27,15,77,24,55,43.6,8,24,33.3,5,7,71.4,38,14,8,1,19,4,9,22,0,8,10,8,38,7,5,1066,99.9,111.3,-11.4,45.6,46.9,43.8,1.6,13.3,31.1,80,50.7,74.1,9.9,74.1
1225,1920,73,Anyang,lose,3,21,21,15,16,73,25,43,58.1,4,25,16,11,14,78.6,30,18,5,5,22,5,15,22,0,10,7,10,26,8,6,703,93.4,108.2,-14.8,45.6,49.2,62.1,1.2,16.8,30.6,55.9,42.9,75.4,16.8,75.4
1226,1920,73,Suwon,win,6,20,17,28,21,86,27,51,52.9,7,23,30.4,11,17,64.7,40,17,7,1,12,4,13,24,3,8,11,24,9,7,13,1346,108.2,93.4,14.8,50.7,52.8,50,1.3,15.2,44.1,69.4,57.1,75.4,13.8,75.4
1227,1920,74,Goyang,lose,10,14,13,25,18,70,19,45,42.2,8,16,50,8,17,47.1,29,20,5,5,18,3,11,16,0,6,15,10,45,5,2,24,97.9,123.7,-25.7,50.8,51.1,74.1,1.8,20.1,23.5,70,45.3,70.3,13.8,70.3
1228,1920,74,Ulsan,win,8,21,21,19,27,88,21,39,53.8,12,23,52.2,10,14,71.4,35,17,7,3,16,3,12,17,0,6,8,15,29,10,21,2279,123.7,97.9,25.7,62.9,64.6,51.5,1.4,17.5,30,76.5,54.7,70.3,15,70.3
1229,1920,75,Busan,lose,4,24,11,19,11,65,8,28,28.6,13,32,40.6,10,21,47.6,45,12,5,2,15,2,17,8,0,4,7,17,20,10,16,1778,90,95.4,-5.4,45.8,46.9,57.1,0.7,12.2,35.9,79.5,57.7,70.3,19.7,70.3
1230,1920,75,Samsung,win,7,11,16,23,18,68,20,44,45.5,7,22,31.8,7,12,58.3,33,11,10,5,19,4,8,18,0,8,23,10,20,9,6,320,95.4,90,5.4,46.2,47.7,40.7,1.4,12.2,20.5,64.1,42.3,70.3,10.1,70.3
1231,1920,76,SK,win,1,11,19,20,16,66,22,51,43.1,6,26,23.1,4,6,66.7,47,14,5,5,14,4,12,18,1,7,15,22,19,9,12,1616,92.1,78.1,14,40.3,41.4,50,1.2,13.3,45.5,75,58.8,69,13.1,69
1232,1920,76,Changwon,lose,9,15,11,13,18,57,13,38,34.2,8,25,32,7,9,77.8,33,14,6,3,14,1,15,8,0,3,8,8,15,6,8,634,78.1,92.1,-14,39.7,42.6,66.7,0.9,14.6,25,54.5,41.3,69,18.3,69
1233,1920,77,Samsung,lose,7,26,15,9,13,63,19,38,50,5,21,23.8,10,14,71.4,33,11,3,2,15,1,12,15,0,2,16,7,21,10,15,1005,87.3,106.1,-18.7,44.9,48.3,45.8,0.9,12.5,13.9,87.5,48.5,70.6,15.6,70.6
1234,1920,77,Ulsan,win,8,14,30,21,10,75,18,36,50,10,25,40,9,13,69.2,35,15,8,0,14,4,8,14,0,9,13,2,41,12,17,1272,106.1,87.3,18.7,54.1,56.2,53.6,1.9,16.7,12.5,86.1,51.5,70.6,10.7,70.6
1235,1920,78,Daegu,lose,5,19,14,19,17,69,18,39,46.2,9,33,27.3,6,11,54.5,42,17,6,1,18,7,13,15,1,15,9,15,27,8,2,343,92.2,94.1,-1.9,43.8,44.9,63,1.3,15.9,35.7,65.9,50.6,71.7,14.5,71.7
1236,1920,78,Anyang,win,3,18,13,27,12,70,18,42,42.9,6,27,22.2,16,19,84.2,41,16,9,4,19,3,11,12,2,6,8,17,25,9,12,1799,94.1,92.2,1.9,39.1,45.2,66.7,1.5,15.3,34.1,64.3,49.4,71.7,12.4,71.7
1237,1920,79,Suwon,lose,6,19,20,17,14,70,21,44,47.7,6,27,22.2,10,14,71.4,35,20,4,3,16,3,11,20,2,7,13,12,19,8,11,983,90.7,107.4,-16.6,42.3,45.4,74.1,1.8,18.5,24.4,77.4,46.1,77.9,12.5,77.9
1238,1920,79,Wonju,win,2,18,24,25,20,87,31,51,60.8,5,17,29.4,10,16,62.5,41,23,3,6,18,5,13,28,1,9,8,15,50,22,26,1298,107.4,90.7,16.6,56.6,58,63.9,1.8,20.7,22.6,75.6,53.9,77.9,14.8,77.9
1239,1920,80,Ulsan,lose,8,7,15,20,18,60,15,37,40.5,8,33,24.2,6,11,54.5,37,12,5,0,16,2,13,9,1,3,0,14,15,7,2,19,80.2,126.7,-46.5,38.6,40.1,52.2,0.9,12,31.7,80,52.1,70.9,14.8,70.9
1240,1920,80,SK,win,1,24,22,16,28,90,26,47,55.3,9,16,56.3,11,16,68.8,34,24,10,1,13,4,7,23,1,8,17,7,33,10,31,2328,126.7,80.2,46.5,62.7,64.2,68.6,3.4,23.8,20,68.3,47.9,70.9,9.1,70.9
1241,1920,81,Wonju,win,2,18,22,31,21,92,20,32,62.5,11,29,37.9,19,19,100,43,24,4,4,19,7,16,18,3,15,6,24,57,9,19,2076,127.1,105.1,22.1,59.8,66.3,77.4,1.5,21.9,44.8,73.2,61.4,73.1,18.7,73.1
1242,1920,81,Samsung,lose,7,15,19,19,29,82,24,46,52.2,7,28,25,13,16,81.3,27,19,11,2,22,2,8,19,0,4,15,9,20,9,2,81,105.1,127.1,-22.1,46.6,50.6,61.3,2.4,17.6,26.8,55.2,38.6,73.1,9,73.1
1243,1920,82,Busan,lose,4,15,13,15,21,64,20,45,44.4,3,16,18.8,15,19,78.9,36,14,1,1,10,6,11,13,0,12,2,14,21,12,0,0,93.6,128.8,-35.2,40.2,46.1,60.9,1.3,14.8,31.6,58.5,45.6,67,13.7,67
1244,1920,82,Anyang,win,3,23,28,22,17,90,29,49,59.2,10,34,29.4,2,2,100,43,23,10,4,16,6,3,24,0,12,13,26,12,8,36,2344,128.8,93.6,35.2,53,53.6,59,7.7,20.9,41.5,68.4,54.4,67,3.5,67
1245,1920,83,Suwon,win,6,15,26,23,26,90,18,37,48.6,14,41,34.1,12,19,63.2,34,17,7,4,14,3,6,15,1,6,13,11,43,10,4,370,117.9,114.7,3.1,50,52.1,53.1,2.8,15.5,34,66.7,45.9,74.6,6.5,74.6
1246,1920,83,Goyang,lose,10,30,20,18,19,87,31,49,63.3,5,15,33.3,10,11,90.9,40,19,3,1,19,6,16,27,0,12,8,7,27,10,18,1674,114.7,117.9,-3.1,60.2,63.2,52.8,1.2,18.3,33.3,66,54.1,74.6,18.9,74.6
1247,1920,84,Changwon,win,9,14,19,14,16,63,11,42,26.2,10,31,32.3,11,14,78.6,41,14,6,2,14,2,10,10,1,5,13,17,24,8,11,2156,88.5,84.9,3.6,35.6,39.8,66.7,1.4,13.6,38.3,65.7,50,67.5,11.2,67.5
1248,1920,84,Daegu,lose,5,10,20,14,17,61,14,42,33.3,8,23,34.8,9,11,81.8,41,9,10,5,18,3,14,7,0,7,6,13,29,9,2,65,84.9,88.5,-3.6,40,43.7,40.9,0.6,9.7,34.3,61.7,50,67.5,16.7,67.5
